content,gender_imputed
看到好几个人写建议男的同居，不建议女生同居。那还同居啥呢？？？是我思想太狭隘了……没有考虑到同性恋群体吗…那这个问题已经解决了鸭，大家都只要和同性在一起就行了，完美。,1
同居最主要的是不是为了那点事，而是在同居的过程中可以看出很多问题,1
一个婚前与男朋友（现老公）同居4年，结婚3年的老阿姨来答一下，这题我会～太有必要了吧！我老公，181cm大高个，体重140斤，完美身材，英俊的脸。跟我在一起之前也是后面跟着一票女生追的好不好？你敢信，他从来不洗脚；就是2～3天洗一次澡，洗澡顺便洗个脚，但是，绝对不会单独洗脚的，就是你把洗脚水端到他面前他都懒得洗的那种绝对不洗。所以，不要以为恋爱时间长就对自己的另一半很了解，很多细节只有生活在一起才会知道。,0
我只想跟你说， 你懂个锤子。  人和人不需要磨合吗？ 各方面， 各种生活方式，各类生活方式， 不需要了解吗？  你能懂， 你不会说这种话语,NA
有必要同居会让你们包分之百把自己的真实面展现出来，时间长了，过了热恋期就要开始磨合了，磨合好了，以后相处会更好，磨合不好，enmmmm大概率就散了,0
婚前同居的好处是互相磨合适应，不过也得双方家庭都是通情达理的人家。不然的话只要有一家事多又闲的很的，同居不同居没多大意义。因为过日子能只过成两个人的日子那种挺少的。我觉得婚后先不要孩子先过个两三年比同居要靠谱。话说我发现大部分男的，在婚后即便外形看不出来，但裤腰肯定会比以前要大。所以我认为这可能才是真正放松下来的表现吧。这一条请严格自律或者一直在长肉的别来抬杠谢谢,0
有必要，但我必须强调一个前提，妹子们看好了：这个有必要一定是前面的每一步都走踏实之后，才有的必要！这个有必要一定是前面的每一步都走踏实之后，才有的必要！这个有必要一定是前面的每一步都走踏实之后，才有的必要！前面的每一步指的是：你们目前已经处于比较成熟的恋爱状态，两个人感情和睦且在逐渐越来越深厚（个人觉得至少至少需要恋爱半年以上）没有遗留待解决的核心问题或者冲突（包括双方的个人原则、事业规划等）对未来的规划步调基本一致（比如X年左右结婚）对彼此已经基本认定为结婚对象（比如已经见过家长且获得支持）之前已经有过24H*X天的相处，全程能互相体谅和照顾（比如一起旅行过7天，建议不少于5天）以及，你最在乎的其他问题，都必须在同居前确认好，比如要不要孩子，能不能和父母同住等这类核心大问题类似于，你已经顺利的高中毕业了，才能考虑考大学的事如果你连高中毕业证都拿不到，那大学和你一毛钱关系都没有然后，我来现身说法一下为什么有必要（结尾有彩蛋哈哈哈）（背景：恋爱2年，同居1年，已订婚，境外长途旅行10天*2次都很顺利，也就是说我已经高中毕业了）到今年春节，我和男票就同居整整一年了，这一年我觉得他虽然和大部分男生一样，爱乱扔袜子，不爱洗碗，对个人卫生没那么细致，但是因为我们俩周内大部分时候都上班不在家，周末偶尔做饭，也愿意花钱请阿姨来定期打扫卫生，所以整体相安无事~但是春节后，我们俩双双返京在家办公，朝夕相处哪里也去不了呆了14天，阿姨不能来，事事都要倾力亲为，一天三顿饭之后……我发现了一些比乱扔袜子可怕太多的事情，比如：他做完饭厨房总是一片狼藉，台面上都不知道糊了几层油污用完的剃须刀、卷尺、剪刀、胶带永远都不会放回原位，你可能在任何一个角落发现它们快递拆完摆一地不收，哪怕每次路过门口的区域都得跨着走剪下来的牛奶盒的角永远放在桌子上，哪怕旁边就是垃圾桶喝完的空矿泉水瓶子遍布家里各个角落书桌上散落着超市小票、干洗收据、药品说明书不爱洗澡，那是真的不爱洗，洗也是草草了事，比如他洗澡是不会记得要洗耳朵，肚脐眼之类的地方的……刚开始还劝自己忍，都是小事，我顺手收了就好~个人卫生问题我多盯着点他就好但某天晚上扔完他随手放在桌上的用过的卫生纸，我突然意识到，我和一个唠唠叨叨的老妈子没有任何区别！！！现在只是我们两个人就这样，那等生了孩子，岂不是要变成我一个人带孩子！！！丧偶式婚姻就是这么来的！！！他再不爱干净变成油腻大叔，日子可怎么过！你看，同居了这么久，关于生活习惯的问题才彻底的，完整的暴露出来，接下来才是最关键的，同居的核心意义，那就是：看看在一些虽然琐碎但是无法逃避的问题的沟通过程中，我们俩是否能抱着彼此理解和尊重的态度，一起尝试解决问题，而不是任由情绪或者误解破坏两个人的感情？  我有很多种选择，比如讲道理，表达真实感受、撒娇、发脾气，苦恼，生闷气，反复提醒他，提要求，唠叨，劝自己忍……他也有很多种选择，比如道歉，认错，说我小题大做，无法理解我的暴躁点，要求我降低标准……  我和他的不同反应碰撞在一起，会导致这件事情的走向完全不同，我们很有可能因为这件事分手，也有可能把问题就地解决，把对感情的伤害扼杀在萌芽里，为以后的相处打好基础解决方案总会有，但沟通、理解、共情的能力是需要成熟的心智和稳定的情绪来支撑的。就像打游戏一样，两个人的技能和装备都足够强的时候，才能进入到婚姻这个超级大副本，有一个人划水都不行而同居，就是给了你们两个人一次低成本的，能在婚前尽量多的暴露出所有问题，一边打怪一边磨炼技能的绝佳机会。有的人很害怕同居之后因为问题暴露而分手，可是，婚前同居发现这个人不合适而分手的成本，难道不是远小于结婚，甚至生了孩子以后才发现不合适再分手么？我们俩对这件事情的解决，大概是下面这样子的：我选择了：1、 释放情绪我内心里极度压抑，愤怒，委屈而我释放情绪的方式是哭鼻子对，哭着哭着我就爽多了感觉可以好好说话了2、 描述我的困扰，并让他知道这是我不能忍的理智回来以后，我开始说，那些你随手乱放的东西，都需要我付出时间和劳动，时间长了我就会累，我无法接受；你如果不洗澡，会降低我对你的喜欢，有时候看到你的油头，我甚至会不想和你说话3、 表达我对他的期望我希望你不要做事情都留一个尾巴，我是小公主不是阿姨不要洗澡这种事都要我提醒，我想要一个香香的小哥哥4、 表达我对他的理解我知道改变习惯很不容易，需要花很多时间和精力，我当然不会要求一夜之间所有事情都改变，我可以给你时间一点一点来，我陪着你改变5、 表达感谢如果你愿意改，我会感受到我被爱被在乎，我会感到温暖，我会感谢你，我也会更爱你~当然，我也会在这个过程里给他小小的奖励，比如红包他选择了：1、 先抱着我，等我哭完抱着我，给我递纸巾，没有说太多话，只是在强调“对不起让你受委屈了我都还不知道”2、 真诚认错，表示理解等我平静下来吐完槽，他好像才意识到我有多困扰和难受，他非常认真的向我道歉，也表明了这不是他有意为之，是确实因为个人习惯不好，如果角色转换，他也会不开心的，他非常能理解我的感受3、 和我确认我的期望等我提完要求，他说“能不能非常具体的告诉我你希望的标准是什么，因为我没有这个习惯和概念，比如洗澡认真一点，怎么样才算认真呢？”4、 表达愿意努力去改Get到我的点之后，他也非常认真的表示愿意努力去改变，他不会允许因为这种事情导致我们俩个人没有结果，或者感情变差5、 表达希望我给他时间和机会这个就是字面意思，以及希望能一样一样来，毛病一个一个改6、 表达不会因为我“要求”他而有负面情绪最后表达在这个过程中，如果我因为他做的不够好而感到不开心，一定要随时释放出来，不需要憋着，他也不会因为这个而觉得我不够好，或者不喜欢我最后我们俩都变开心了，他立刻去洗澡，然后我们俩看了个电影，然后就一起做饭饭吃了~当天做饭的时候，我能明显发现他在尽量不弄脏台面~这件事到现在大概是1个多月的时间了，中间我也时不时需要提醒他，他偶尔也会因为太累把收拾屋子拖延到第二天但整体而言，截止目前的进度我很满意~ 彩蛋来啦~关于我的具体要求，我画了一张图给他：以及，我设定的奖励是：我每个月突击检查4次，如果他当时的状态满足了图里的10条，我就给100块红包满足9条给70块红包满足8条给50块红包哈哈哈，很有玩游戏的感觉有木有~~~,0
超级有必要，因为我们以后生活要面对的一定是茶米油盐的生活起居，而不是只有爱情！但女生要保护好自己！,NA
不发表评论但是我想说，婚前同居没有什么对错，但是如果选择婚前同居，就要对自己所做的事情负责。同不同居无所谓，但是隐瞒不隐瞒就是两码事了。一些人赞成婚前同居并大力宣扬，我希望他们能步入婚姻的殿堂，但是如果因为什么原因导致没有走到最后，我希望你们能坦然的面对，不要藏着掖着,0
起码，你该摸摸多大吧，然后是不是秒biu,1
买个灯泡都要现场试试能不能亮，嫁个男人不用好好了解一下？,0
同居不等于结婚啊，你们彼此都留了退路的，如果结婚的话，分开代价就大了,NA
没必要，观点一致的点个赞。,1
婚前同居是有必要的，按照谈恋爱不同居的方式，男女朋友基本上是一起吃吃饭看看电影旅旅游，这种相处方式无法判断对方的生活习惯，而同居一起生活一段时间才能真正了解对方的生活习惯，如果能够相互适应再结婚，不能适应的也趁早分开，避免结婚后再因为双方无法忍受而离婚。减少双方的损失。至于同居过程中，发生性关系什么的，其实不存在同居了就是女性吃亏，性关系来说是双方的，只要做好避孕措施不意外怀孕就好。至于觉得同居、婚前性行为就是女生不自爱自重的，那就没什么好说的了。我的观点就是应该婚前同居，了解和磨合双方的生活习惯，会给婚后生活解决很多不必要的麻烦，而且不存在上吃亏的问题。,0
在我之前看来婚前可以同居，不是什么有没有必要的，喜欢之后肯定想要在一起的。但是感情这种事情啊真的说不清的，就算同居生活多好，等到时间久了，很可能就会分手的，这个时候同居就是一个痛，你能观念起你们走过这个地方，在这里笑过玩过，分手以后差不多等于要换个房子。不过很多时候同居这个也不是有没有必要，很多时候随其自然就会的，能够在一起的不管同不同居其实都是能在一起的。但是异地恋，难。,NA
有必要，但是双方要已经做好准备，比如靠自己赚的钱去租房子，已经接触了比较长的时间，要到谈婚论嫁的程度了。否则，我只能认为同居只是两个不成熟的小孩子肉体的需要而已，一旦出了什么事，责任又要被丢会给父母。生活本质还是挺鸡毛蒜皮的，双方的生活习惯要统一，或者至少不冲突。比如你喜欢饭后出去散散步，他偏要拉着你坐下来打游戏就不好吧。,0
阿雯和我从初中开始就认识我们时而亲密时而疏远当我看到这个话题的时候我想到了她之前告诉我的一段经历阿雯在国庆前，认识了一个不错的男生。两人都是互联网内容运营，不管是工作性质还是兴趣爱好都非常合拍。阿雯说，虽然在一起才3个月，但感觉像是认识了一年。前段时间，阿雯的房租要到期了，房东问她要不要续约。阿雯把这个事情告诉男友之后，男友果断地说，你别续约了，然后我的押金我也不要了，我们一起找个房子一起住吧。阿雯说，听到男友这个想法时，她是非常心动的。倒不是说自己有多想和对方天天同床共枕，而是大城市的房租实在太贵太贵了。阿雯在上海，和别人合租的二居室，一个次卧一个房的租金是3000。但是如果找个一居室的话，一个月可能也就5000出头。如果是找一个主卧的话，也就4000多。总之，不管怎么算，两个人合租，都比一个人划算太多了。这点，我深有体会。之前我在深圳，在深大旁边找了个房子，可能只有9平米吧，一个月的租金是2000，但隔壁房间比我大很多的，租金2600。现在在北京也是，我找的一个二居室。我的次卧，房租3500，一个人住凑合。隔壁主卧，4500，两个人住非常宽敞。所以每次交房租的时候，我都有找个一居室，然后出租半张床位的想法。言归正传，在这里阿雯所担心的问题就是：要不要搬去和男朋友住一起。对于这个问题，我的看法是，还是算了吧。因为两个人在一起没多久，感情基础还不够深，贸然住在一起，分手的可能性极大。别说是刚认识的情侣，就连很多好闺蜜好朋友，毕业住在一起没多久，就天天吵架，看对方不顺眼。因为，要找到一个和自己生活习惯相同的人，真的太难太难了。而大家谈恋爱的时候，都是拿着滤镜看对方的。朋友圈的美照和相册里的生图差距有多大，不用我说，大家都知道吧。我身边有太多这样明明恋爱谈得好好的，结果搬一起住了才知道：那个在朋友圈里喜欢看书写字的文艺女青年，下班后的爱好是炸鸡和抖音；那个自诩特别会照顾人，每次约会都要帮你剥虾的男人，却在你做了饭之后，连碗都不想洗；还有那个看上去非常干净的少年，可能会把内裤和袜子塞在床底。别说是对象了，就连自己有的时候，都会巨嫌弃遭透了的自己。同居和P2P一样，都是高风险高收益的产品，而且往往更多时候，是前者到来的可能性更大。当然，是不是这样看来，情侣谈恋爱，就没有必要同居了。答案当然是否定的，甚至在我看来，没有同居过的情侣，都不算真正意义上的情侣。只是两个人同居的时间，非常关键。如果在一起没多久，彼此给对方留下的都是镜花水月般过渡美化后的假象，一旦扯下这层滤镜纸，鬼知道会不会鸡飞狗跳。当两个人在一起一段时间，有了感情基础，看过对方吃东西打嗝，当着你的面放屁挖鼻，听到过对方在电话里暴跳如雷，也见识过对方和商贩撕逼扯皮，这个时候再住在一起，是非常恰当的。而我给这个时间的约定条件是：至少半年。而两个人也只有住在一起，见过对方早上起来蓬头垢面，眼屎拉碴才有资格说那句“不管你以后老成什么样子，我都爱你”。也只有两个人在一起，不会为了谁该洗衣服，谁该去做饭而吵架摔脸色时，才能说那句“只要互相包容，我们就一定能一直在一起”。也只有两个人在一起，不会为了周末该出门踩雪，还是天冷躲在被窝儿争吵时，才能说“像我们这样的灵魂，才算是登对”。爱情，一开始，是一道迷药。药性的强大，以至于让你忘了，Ta是个普通人。你觉得TA是仙，是神。但其实，爱情就是一碗白米粥，多喝两口，总会觉得腻，甚至有的时候，还会吃出一根头发丝来。如果两个人在一起，感情非常深厚，已经到了想要私定终身的时候，那么建议你们一起住。如果住一起半年，还能不闹翻天，那么恭喜你，这样的爱情，真的很不容易了。毕竟，你们谁不是刘彦昌和许仙，哪有那么容易和神仙谈感情？找个凡人，“凑合凑合”得了。,0
建议先学会怎么在同居生活中保护好自己，然后觉得还是有必要，如果两个人同居生活都一地鸡毛，就不要考虑结婚了！,0
翻看很多回答，怎么全是最后分手了，还十分建议一定要同居，刚才看的另一个问答，同样八百多回答，问的是你介意另一半同居过吗？回答的清一色十分介意，因为这事分手了。,1
合适，但是是两室一厅各睡一屋同一屋檐下的同居，买菜做饭吃饭刷锅洗碗洗衣服晒被子看电视打游戏倒垃圾占用厕所的时间……而不是滚床单。原因很简单，不用滚床单这些问题就都暴露了，如果只是为了滚床单才在一起，买个电动娃娃就是了，日本相关产业应该可以提供很好的服务了。没有忍不住下半身的男人，只有你值不值得他去忍的男人。你要是他美好的期望，他肯定把所有的幸福和美好留在名正言顺的那一天。当然你要是他退而求其次又次的……他当然会说日后再说啦，不合适了分呗，成自己媳妇不吃亏，是别人媳妇儿占便宜，对吧。我觉得会被喷的,NA
不必要。我知道说有必要的都说两个人可以试试是不是适合在一起生活，会不会有矛盾啥的，以决定未来适不适合结婚。这就是个彻头彻尾的伪命题。你如果连别人不洗袜子、睡觉打呼、化妆时间太慢啥的这种矛盾或者说“冲突”都不能接受，不能忍让，那你们可以直接分手。用不着试。两个二三十年不生活在一起的人，生活习惯上的差异是必然的，你试不试以后都要磨合。你就算试出了一二三，你结婚以后还会有四五六七八。连这些差异你都不能磨合，你们趁早分了。婚姻生活中真正会有重大矛盾产生的东西，你试不出来。比如，双方家庭的关系，赡养老人的问题，比如要不要孩子，以及有了孩子以后带孩子、教育等问题。你试得出洗不洗袜子，你还能生个孩子试试么？所以会发生实质性矛盾的一些重大事项，你不可能试。第三，这里有一个用脚投票的问题。在这种贴子下面回复的人，多半都是写，我曾经同居过，现在结婚了。那些同居了，现在分开了的人，不会很积极地来回复你呀。你要考虑人的心理，如果这个人同居，分开，他会很感谢同居么？或者说她（更多是女性）有什么动力来爆自己曾经同居但是分手的不愉快经历？就算来回，他会说，得亏试了，发现不合适……那就怎么说都行了。某种意义上说，我觉得试了分手的才有权利来说试是必要的，你试过了最后结婚了说明你都能走到最后，你试试其实是不必要的。所以你同居的收益很少（小矛盾不试也知道有，大矛盾也试不出），但是风险却是明确的。就是万一你同居了，分手了，很多人会在意。那为什么必要呢。提示一下那些认为必要的同学，你们现实生活中可以有同居，可能也从同居中获得了收益，但你现在要证明的是必要性，所谓必要性就是不同居不行，这里不是说可以同居吗，是在说必要。,1
有必要，但首先要确定是奔着结婚去的，不然不如网上约个炮。第二，别怀孕。怀孕对女孩子来说太亏了，万一出了什么矛盾，分手的难度和成本都比没怀孕大的多。,1
超有必要。用数据来说话，首先婚前能够同居的人是什么人？通常都是在北上广深奋斗的年轻人，因为在地方上你根本不可能同居试婚，家里人会觉得你太轻易的把自己交出去了，一旦没结果就吃了大亏了。再帮你找别人的时候就自低了身价。虽然这种想法非常落后，但是我想普通的年轻人恐怕没这个能力轻易改变父母的想法，尤其是女孩。那么我们就只能把目光聚焦在大城市的年轻人了。2017年的离婚数据统计恐怕会非常打击大城市准备结婚的年轻人，北上广深的离婚率基本都在30%以上，而且结婚的数量也在逐年下降。你要有多深爱，多勇敢，才会选择跟自己在大城市的伴侣，不试婚就直接结婚？数据都摆在眼前了，如果你一无所知的进入了婚姻，你将面对35%以上的离婚率，也就是3对之中就有一对离婚，你耗费掉的是你的青春、两家的财力、两人的感情，代价如此之大，而你却对这个结果没有任何的风险评估和预期？如果不试婚，你根本就不会真正的知道跟你要结婚的是个什么人。你不会知道你们俩会因为什么而正常，你不会知道你应该在什么时候宽容她，或许你们恋爱了很久，可是同居是完全不同的存在。恋爱的时候所有的小问题都更容易被大事化小，可是同居时候所有的小问题却都容易被放大，变成一场大吵。你真的准备毫无准备的去面对婚姻路上无数的小石子么？如果抛开生活中的小争吵不谈，那我们就直接来面对一下导致离婚的根本原因：全国45..9%的夫妻因感情不和向法院申请解除婚姻关第，27.8%的夫妻因家庭暴力向法院申请解除婚姻关系。从图上来看，第三第四名分别是出轨和不良恶习。先抛开感情不和不谈，剩下的三条在两个人同居的时候都是有可能初见端倪的。如果能避开这三条你几乎能避开50%的出轨原因了！相信我，很多人结婚之后都会回忆之前一起同居的时候，对方的一些小细节透露出来的性格深处的特征，那些东西往往就是日后过不下去的本质原因。更不用说有些人直接就在同居期间就已经见证了对方的家暴、出轨和不良恶习。再回归婚姻的本质谈谈，婚姻的本质是什么？婚姻的本质就是两个人一起搭伙开公司，一起维持这个公司的良好的稳定的发展。其中公司运行有几个重要的因素：1、生存资料是否充足，能否提供两个人出身阶级相符和生活条件。2、两位合伙人对彼此能否产生持久的吸引。3、两位合伙人能否处理好与彼此背后利益集团（原生家庭）的关系。4、两位合伙人能否相互信任、相互依赖、保持沟通、共同成长。5、两个合伙人一起玩耍（性生活为最重要的玩耍）能否满足。以上5个重要的元素中，同居至少能够对1、2、4、5这4个因素进行实际性的印证。而且这四个原因任何一个在日后的婚姻里处理不好，都有可能导致直接破裂。我简直找不出为什么要不同居试婚的原因了。不如让那些处女情结和婚后性行为主义者来告诉我吧。三观正，接咨询，接投稿。永远怀疑一切，永远积极面对，永远记得生活不进则退。,1
我们的传统观念会认为女孩子婚前同居掉价。真的，不喜勿喷。处对象时候大可以每天见面，或者发生关系，一起吃饭。但是并不是一天24小时捆绑在一起。我以前公司有个女生，为了600块钱房租答应男朋友同居。的确可以省下来房租。但是同居在一起，类似于结婚之后的平淡和磨合了，两个人开始过日子了。然后后面领证了。到现在两三年过去了都没有举办婚礼。那男生没有房子没有车。他们同居，他并没有那种动力，去推进下一步了。只是觉得油盐酱醋啥的都经历了。也领证了。所以现在就是男生工作，女生也工作，只是经常换工作。女生每天洗菜，做饭。其实并不是同居才能磨合，两个人走心在一起，哪怕留宿，也是可以发现一些彼此不同的生活习惯。但是24小时同居，等同于没有结婚证的一种一起过日子。何况女生面临着意外怀孕等很多情况。而男生没有一点损失。,0
我觉得有必要啊！现在年代不一样了，人也是各种各样奇奇怪怪的都有，社会也不一样了，婚前同居真的很有必要！现在离婚率那么高的，很多都是因为性格不合三观不合之类的离婚，同居是一个鉴别对方和习惯、磨合的好方法！当然，尤其是女孩子，在同居前一定要谨慎，要看对方是不是可以值得同居的人。ps：（我跟男朋友谈恋爱不到半个月就同居了，是因为我男朋友非常优秀，不是那种优秀，比如说他很勤快，家务基本他做，很爱卫生，改掉了我很多不讲卫生习惯，很上进，虽然没啥大钱，但是他愿意去努力工作，至少现在他工资能养活我们俩，并且很照顾我，当时我很瘦，胃不好，他就是心疼我一个人租房住又不做饭 天天吃外卖，同居小半年我已经长胖12斤 。并且比起男朋友来，第一次才知道有的男生其实比女生更讲究卫生，家里面打扫得干干净净，我乱扔几件衣服在床上都会马上替我收拾起来洗了）总而言之，我觉得我还是没有亏，现在没有结婚，预计明年520扯证，日子过得很好，爸妈现在也见过。再说一个我朋友w的的列子吧，她跟她ex男友交往的时候，没有同居时，男的对她很好特别好，当初也是那男的追的她，男的比她大很多，也没啥钱，长得很一般，追了一年w答应了，他们偶尔会同居（偶尔去彼此的住处住一两天）变得亲密起来，这样的关系持续到第二年，男的带w见了父母，一起吃饭的时候让男的帮忙舀一下汤，男的冷着脸说：自己不会舀吗。丝毫不给w面子，后来w就发现男的变的，变的陌生、奇怪，比如和男的一起外出吃饭，男的嫌弃饭馆的菜不好吃，会把饭菜弄得到处都是，让服务员不好打扫。再比如逛街的时候w觉得街上某个小玩意很好想买时，男的去上去觉得这东西不好，并且觉得价钱不值 与销售的人发生争执甚至吵起来，w最后当的和事佬。并且对w也不像之前那样好了，爱理不理的，并且还在网上和其他女的纠缠不清。等等这种奇怪的现象发生，w有点受不了了，跟男的说过几次，结果男的回答是：都要结婚了，是为了展现自己真实的一面让w提前适应婚后生活。我听了很无语。最后他俩分了。这是我个人观点，同居要谨慎，爱对了人是结婚，爱错了人是青春,0
我不敢说太有必要了，但是确实女生们应该考虑一下，说一下我的经历…我和我老公婚前是别人介绍的，没错已经结婚了，好后悔啊，他妈的，结婚前整个一个翩翩君子，对我说话温柔细语的，过节什么的也会主动想起我家里人说要不要看望一下什么的，给人感觉特别有教养有礼貌，连我大伯那么挑的人都说他不错，处了不到半年就领证了，当时再过几天就过年了，所以婚礼定在年后办。然后故事高潮来了，他过年的时候没来我们家拜年，然后我臭骂了他一顿，他竟然说他不懂，不知道这个习俗，我去nmlgb，当时我哭笑不得心想这么无耻，但是结婚证都领了，我也不想去离婚，就让他重新带了点东西来拜年。这事就过去了。过几天办完了婚礼，新婚之夜竟然发现他阳痿，现在才彻底知道他早泄加阳痿，本来我也不是个特别看重这方面的人，勉强还可以接受，毕竟哑巴吃黄连，最气人的是人家一点儿不觉得难堪，还理直气壮，还有就是他每天一下班就翻箱倒柜找吃的，还特别抠，总说存钱什么的给我灌输一些节省的思想，自己天天抽名牌烟，买衣服也是买名牌的从来不买便宜的，最搞笑的是一个男人竟然怕黑怕鬼，晚上出去总想攀着我，我不去的话就把门敞开发出亮光，这一点我在他妈那已经证实了，原来他上学那会儿怕黑都是让别人“目送”他走，我…     遇到他真的是刷新了我的三观，佩服他以前是怎么装出来的，还有特别多的生活细节就不多说了，只想奉劝大家，还是相处时间长一些再考虑走向婚姻的殿堂，不过我觉得毕竟这么会装渣男还是少的，也怪我当时傻，以上真不相信这是我的经历，呵呵,0
有！距离产生美，所以很多问题只有朝夕相处才能发现！每次出门约会打扮的光彩照人的女孩子，你可能不知道她很可能是个乱室佳人。对你呵护备至，暖言暖语的男朋友，很可能是个海王。再然后，住在一起你会发现，原来谁都不会做饭，原来做家务这个事情也要分工（要不然谁都不愿意做）。等等等。。。。,0
真醉了，有人辩不过就直接设置回复权限，还在知乎上公然发文诋毁，不知道北京一本科有什么好得瑟的。。。1.同居不和性行为划等号，但是大多数婚前同居都有性行为的，完全没有性行为不可能。2.我是说细心的话不同居也能避免一些不靠谱的婚姻，所以婚前同居没必要3.大家确实圈子不同，我英国留学的硕士，学校世界排名100左右吧，身边认识的人都是985，211或者出国留学的硕士，应届毕业工资基本就月均2w了，我也没觉得我的朋友们有多优秀，世界上比他们优秀的人多了去，不要以为什么北京的本科多么了不起，北京有北大清华，有一般本科，有野鸡学校，差距大了好不。。。北京本科就瞧不起人，呵呵哒。。。多了不起。。。以为考个北京本科就能在婚恋市场上玩的好，就随便玩弄别人感情，可惜比她优秀的人太多，比她优秀的人也不傻，总有一天会还回来的。。。机关算尽太聪聪，反误了卿卿性命。。。4，法律没制止，但是绝对不提倡！！！社会舆论也不鼓励。。。到时候吃亏上当的是自己，没人同情你。。。5.没姑娘私信你太正常了，没见识，格局太小，太自私，还想别人私信你，不知道天天在想什么，考个北京的本科多了不起拿出来说。。。月薪才两万好意思拿出来说。。。还不是你自己是你的朋友圈，震惊到了。。。,0
这个问题可能是谈恋爱中可能都会遇到的问题，但是到底是否有必要做，可能大多数心里都存在一些小九九，我今天就分享一下我所能给到大家的建议～喜欢记得点赞收藏哈～我觉得有必要。作为女生，我建议女生去同居，但是务必要注意安全，不能随随便便怀孕，更不能随随便便打胎，这对你是终身的伤害。同居生活中，女生一定一定是弱者，这一点女生必须时刻记住，我鼓励你同居，但是不希望你受到伤害。女生在同居之前必须和对方有长时间的了解，然后才能有同居的念头。但是我不同意那些居于什么一夜情或者基于所谓“激情”的随随便便的同居，如果这样，趁早打消念头。但是，我不建议同居时间过长。快领证的时候小住一段时间就好了。一个月甚至一两周就能看出好多问题来。婚前不磨，婚后再去磨合的，基本都是苦头吃尽！婚前必须同居1-3年，就是要让你们一起经历一些事，有些考验双方的桥段不是自己导就能演，需要一根长的时间轴，顺其自然地一个个去发生。找对象是找一个跟自己三观吻合的人，而不是找一个跟自己不合的人再改成合的人，我觉得很多事情没有必要。像什么那种一个月工资3000，硬要装逼充面子，这借贷哪借贷，要过1万生活的人，阶层这个东西，在大家出生就已经固化了。还有那种买了个爱马仕就以为自己是上流的人，我想告诉你们，人家上流社会的人，每天买，你这种一年就买一个算什么上流社会的人。人要为自己做过的事情买单，是这个世界最公平的事情！正是因为同居，才能体会到真正的两个人相处的时刻，明白什么是对的人，同居也可能让你认清对方的缺点其实是你无法容忍的，这也避免了一段错误的婚姻啊，所以同居其实挺有必要的。恋爱是甜的，但是婚姻生活就是五味杂陈的。同居更多的是为了提前知道双方的生活方式和习惯是否能融合到一起。这样也可以更多的了解了解对方，毕竟两个人结婚之后的生活总会要归于柴米油盐的。婚前不同居，我们都无法知道对方到底有多少的坏习惯，也不知道自己是否能忍受他的坏习惯。这样想一想，婚前同居还是非常有必要的。在一起生活之后，你会发现更多的缺点，如果你可以包容他的缺点，那么在以后的生活中，你也会更加的包容他。在一些人看来，婚前同居并不是一种好的行为，但是他却能够真正的反应出两个人在婚姻之间一起生活的问题。只有尽早的解决这些问题，两个人之间才可以走得更长久。其实婚前同居并不是我们所想象的那种低俗的同居。毕竟两个人如果决定了要结婚，迟早要在一起生活的，如果等结婚了之后才发现双方在生活中有很多生活习惯都有所不合，那么就会带来不必要的麻烦，就会影响两个人之间的幸福。两个人从恋爱到决定同居，这到结婚其实是一个非常重要的决定，尤其对女孩子来说，一定是要慎之又慎的。对于年轻的一代来说，婚前同居并不是一件新鲜事。它可以让我们进入对方的生活。对两个人之间的感情也是有一个磨合的阶段。只有在同居过后，并且还能相处的更好的人那么他们以后的婚姻生活也会是非常幸福的。今天的内心分享就结束了哟～喜欢婉晴记得给“赞”哟）我是可以帮助你解决情感问题的婉晴呀,0
有必要。但是很矛盾，我妈妈跟我说，她很后悔没有在婚前就发现我爸的很多缺点，这些缺点都是婚后住在一起才暴露出来的。她对我说，如果有可能，你也应当和你男朋友同居一段时间，相处久一点，但是妈妈又希望你能保护好自己。我明白。有很多东西不同居是无法体现的。仅仅是出门约会，吃饭，看电影，去游乐场，逛街。男人们一旦出门，只要在乎点面子，哪个不是把自己收拾的干干净净？只要喜欢你，肯定是表现出自己最好的最绅士的那一面给你。仅仅是这样，你怎么会知道他在家上厕所不掀马桶圈？你怎么会知道他袜子不洗穿一双扔一双？你怎么会知道他自己的床单枕套都用黑了都不换新的？你怎么会知道他性功能有障碍但是不去医院坚持自己没毛病？你怎么会知道他是不是妈宝？他有生活自理能力吗？他跟家里多久联系一次？是过于亲密还是过于疏远？有些是小毛病，可以让他婚后改。但是，如果存在你忍受不了且他不能改变的缺点呢？忍耐吗？还是离婚？明明婚前同居一段时间可以止损的。当然了，所有的姑娘们，首先问问家里人的意见，同时，一定要做好避孕措施。祝大家都找到对滴人,0
十几年前婚前同居难以启齿。现如今婚前不同居难以启齿。……一次聚会游戏，每个人说个自己干过别人没干过的事。没干过的都得喝酒。一女同事说:“我跟老公结婚之前从没住过一起。”我们纷纷表示:“你疯了？后悔了没？”,1
